Time,Reward,Control,Power,Up_con,Down_con,Stad_con,Turbin,EO
408,1,1,0.136591643,0.166583569,0.033416431,0.14325,1494,0
409,1,1,0.13700524,0.165447603,0.034552397,0.14355,1498.5,0
410,1,1,0.137747154,0.161028464,0.038971536,0.14385,1503,0
411,1,2,0.138337567,0.158124326,0.041875674,0.14415,1507.5,0
412,1,2,0.138360634,0.160893656,0.039106344,0.14445,1512,0
413,1,2,0.138353497,0.163965032,0.036034968,0.14475,1516.5,0
414,1,2,0.13818337,0.168666298,0.031333702,0.14505,1521,0
415,1,2,0.137941703,0.174082968,0.025917032,0.14535,1525.5,0
416,1,1,0.137786657,0.178633434,0.021366566,0.14565,1530,0
417,1,1,0.137425229,0.18524771,0.01475229,0.14595,1534.5,0
418,1,1,0.137320757,0.189292431,0.010707569,0.14625,1539,0
419,1,1,0.137748957,0.188010433,0.011989567,0.14655,1543.5,0
420,1,1,0.138224065,0.186259347,0.013740653,0.14685,1548,0
421,1,1,0.138902292,0.182477083,0.017522917,0.14715,1552.5,0
422,1,1,0.139690652,0.177593475,0.022406525,0.14745,1557,0
423,1,1,0.140431717,0.17318283,0.02681717,0.14775,1561.5,0
424,1,1,0.141466692,0.165833079,0.034166921,0.14805,1566,0
425,1,1,0.142306909,0.16043091,0.03956909,0.14835,1570.5,0
426,1,1,0.143466577,0.151834231,0.048165769,0.14865,1575,0
427,1,1,0.144495755,0.144542446,0.055457554,0.14895,1579.5,0
428,1,1,0.145650223,0.135997771,0.064002229,0.14925,1584,0
429,1,1,0.146869689,0.126803108,0.073196892,0.14955,1588.5,0
430,1,1,0.14799276,0.118572401,0.081427599,0.14985,1593,0
431,1,1,0.149407238,0.107427622,0.092572378,0.15015,1597.5,0
432,1,1,0.150588289,0.098617111,0.101382889,0.15045,1602,0
433,1,1,0.152094543,0.08655457,0.11344543,0.15075,1606.5,0
434,1,1,0.153428257,0.076217435,0.123782565,0.15105,1611,0
435,1,1,0.154845685,0.065043152,0.134956848,0.15135,1615.5,0
436,1,1,0.156222939,0.054270605,0.145729395,0.15165,1620,0
437,1,1,0.157343984,0.046060163,0.153939837,0.15195,1624.5,0
438,1,1,0.158599645,0.036503551,0.163496449,0.15225,1629,0
439,1,1,0.159431249,0.031187511,0.168812489,0.15255,1633.5,0
440,1,1,0.160467476,0.023825243,0.176174757,0.15285,1638,0
441,1,2,0.161212295,0.019377047,0.180622953,0.15315,1642.5,0
442,1,2,0.161320642,0.021293584,0.178706416,0.15345,1647,0
443,1,2,0.16105184,0.026981604,0.173018396,0.15375,1651.5,0
444,1,2,0.160728246,0.03321754,0.16678246,0.15405,1656,0
445,1,2,0.160008788,0.043412119,0.156587881,0.15435,1660.5,0
446,1,1,0.15948391,0.051660904,0.148339096,0.15465,1665,0
447,1,1,0.159622416,0.053275841,0.146724159,0.15495,1669.5,0
448,1,1,0.159758925,0.054910746,0.145089254,0.15525,1674,0
449,1,1,0.160101369,0.05448631,0.14551369,0.15555,1678.5,0
450,1,1,0.160525173,0.053248271,0.146751729,0.15585,1683,0
451,1,1,0.160841495,0.053085052,0.146914948,0.15615,1687.5,0
452,1,1,0.161467075,0.049829247,0.150170753,0.15645,1692,0
453,1,1,0.161828041,0.049219589,0.150780411,0.15675,1696.5,0
454,1,1,0.162538543,0.045114567,0.154885433,0.15705,1701,0
455,1,1,0.163062215,0.042877851,0.157122149,0.15735,1705.5,0
456,1,2,0.163712353,0.039376475,0.160623525,0.15765,1710,0
457,1,2,0.16439648,0.035535203,0.164464797,0.15795,1714.5,0
458,1,2,0.164681062,0.035689379,0.164310621,0.15825,1719,0
459,1,2,0.164344415,0.042055849,0.157944151,0.15855,1723.5,0
460,1,2,0.164109617,0.047403825,0.152596175,0.15885,1728,0
461,1,2,0.163452759,0.056972406,0.143027594,0.15915,1732.5,0
462,1,2,0.162941486,0.065085144,0.134914856,0.15945,1737,0
463,1,2,0.162293181,0.074568192,0.125431808,0.15975,1741.5,0
464,1,2,0.161594361,0.084556389,0.115443611,0.16005,1746,0
465,1,2,0.161015108,0.093348918,0.106651082,0.16035,1750.5,0
466,1,2,0.160150334,0.104996658,0.095003342,0.16065,1755,0
467,1,2,0.159546524,0.114034757,0.085965243,0.16095,1759.5,0
468,1,2,0.158633143,0.126168573,0.073831427,0.16125,1764,0
469,1,2,0.157904685,0.136453155,0.063546845,0.16155,1768.5,0
470,1,2,0.157082617,0.147673827,0.052326173,0.16185,1773,0
471,1,1,0.156234369,0.159156313,0.040843687,0.16215,1777.5,0
472,1,1,0.155737758,0.167122423,0.032877577,0.16245,1782,0
473,1,1,0.155830473,0.169195273,0.030804727,0.16275,1786.5,0
474,1,1,0.155865535,0.171844649,0.028155351,0.16305,1791,0
475,1,1,0.156323373,0.170266267,0.029733733,0.16335,1795.5,0
476,1,1,0.156674862,0.169751381,0.030248619,0.16365,1800,1
477,1,1,0.157189772,0.167602285,0.032397715,0.16395,1800,1
478,1,1,0.157779932,0.16470068,0.03529932,0.16425,1800,1
479,1,1,0.158283576,0.162664236,0.037335764,0.16455,1800,1
480,1,1,0.159106165,0.157438348,0.042561652,0.16485,1800,1
481,1,0,0.159689605,0.154603948,0.045396052,0.16515,1800,1
482,1,0,0.160102725,0.15347275,0.04652725,0.16545,1800,1
483,1,0,0.160420105,0.153298951,0.046701049,0.16575,1800,1
484,1,0,0.160696939,0.153530614,0.046469386,0.16605,1800,1
485,1,0,0.16095759,0.153924103,0.046075897,0.16635,1800,1
486,1,1,0.161215201,0.15434799,0.04565201,0.16665,1800,1
487,1,1,0.162015453,0.14934547,0.05065453,0.16695,1800,1
488,1,1,0.162745267,0.145047328,0.054952672,0.16725,1800,1
489,1,1,0.16367209,0.138779104,0.061220896,0.16755,1800,1
490,1,1,0.164687216,0.131627837,0.068372163,0.16785,1800,1
491,1,0,0.165601552,0.125484485,0.074515515,0.16815,1800,1
492,1,0,0.166857749,0.115922508,0.084077492,0.16845,1800,1
493,1,0,0.167815506,0.109344935,0.090655065,0.16875,1800,1
494,1,0,0.168592617,0.104573831,0.095426169,0.16905,1800,1
495,1,0,0.169271111,0.100788885,0.099211115,0.16935,1800,1
496,1,2,0.169901043,0.097489568,0.102510432,0.16965,1800,1
497,1,2,0.170488477,0.094615232,0.105384768,0.16995,1800,1
498,1,2,0.170598865,0.096511354,0.103488646,0.17025,1800,1
499,1,2,0.170666784,0.09883216,0.10116784,0.17055,1800,1
500,1,2,0.17067498,0.101750203,0.098249797,0.17085,1800,1
501,1,2,0.170476347,0.106736528,0.093263472,0.17115,1800,1
502,1,2,0.170542479,0.109075214,0.090924786,0.17145,1800,1
503,1,2,0.170142546,0.116074537,0.083925463,0.17175,1800,1
504,1,2,0.170053065,0.119969352,0.080030648,0.17205,1800,1
505,1,2,0.169733077,0.126169227,0.073830773,0.17235,1800,1
506,1,1,0.169498891,0.131511094,0.068488906,0.17265,1800,1
507,1,1,0.169761255,0.131887446,0.068112554,0.17295,1800,1
508,1,1,0.170516804,0.127331961,0.072668039,0.17325,1800,1
509,1,1,0.17118755,0.123624502,0.076375498,0.17355,1800,1
510,1,1,0.172436997,0.114130027,0.085869973,0.17385,1800,1
511,1,0,0.173436105,0.107138947,0.092861053,0.17415,1800,1
512,1,0,0.174257442,0.101925576,0.098074424,0.17445,1800,1
513,1,0,0.174971029,0.097789708,0.102210292,0.17475,1800,1
514,1,0,0.1756102,0.094398004,0.105601996,0.17505,1800,1
515,1,0,0.176145405,0.092045954,0.107954046,0.17535,1800,1
516,1,1,0.17653352,0.091164798,0.108835202,0.17565,1800,1
517,1,1,0.177343577,0.086064229,0.113935771,0.17595,1800,1
518,1,1,0.177896276,0.083537239,0.116462761,0.17625,1800,1
519,1,1,0.178515643,0.080343571,0.119656429,0.17655,1800,1
520,1,1,0.179118693,0.077313071,0.122686929,0.17685,1800,1
521,1,1,0.179539531,0.076104685,0.123895315,0.17715,1800,1
522,1,1,0.180281714,0.071682864,0.128317136,0.17745,1800,1
523,1,1,0.180706158,0.070438417,0.129561583,0.17775,1800,1
524,1,1,0.18152155,0.065284502,0.134715498,0.17805,1800,1
525,1,1,0.182115987,0.062340131,0.137659869,0.17835,1800,1
526,1,2,0.182849333,0.058006673,0.141993327,0.17865,1800,1
527,1,2,0.183610827,0.053391733,0.146608267,0.17895,1800,1
528,1,2,0.183912247,0.053377526,0.146622474,0.17925,1800,1
529,1,2,0.183512405,0.060375954,0.139624046,0.17955,1800,1
530,1,2,0.183235273,0.066147272,0.133852728,0.17985,1800,1
531,1,1,0.18248561,0.076643898,0.123356102,0.18015,1800,1
532,1,1,0.181952178,0.084978215,0.115021785,0.18045,1800,1
533,1,1,0.182025284,0.087247164,0.112752836,0.18075,1800,1
534,1,1,0.182413027,0.086369733,0.113630267,0.18105,1800,1
535,1,1,0.18279402,0.085559804,0.114440196,0.18135,1800,1
536,1,2,0.183589563,0.080604372,0.119395628,0.18165,1800,1
537,1,2,0.184106097,0.078439034,0.121560966,0.18195,1800,1
538,1,2,0.183813915,0.084360853,0.115639147,0.18225,1800,1
539,1,2,0.183527008,0.090229923,0.109770077,0.18255,1800,1
540,1,2,0.183007956,0.098420444,0.101579556,0.18285,1800,1
541,1,0,0.182405293,0.10744707,0.09255293,0.18315,1800,1
542,1,0,0.182075247,0.113747528,0.086252472,0.18345,1800,1
543,1,0,0.181921676,0.118283242,0.081716758,0.18375,1800,1
544,1,0,0.181872904,0.121770957,0.078229043,0.18405,1800,1
545,1,0,0.181880534,0.124694663,0.075305337,0.18435,1800,1
546,1,0,0.181921244,0.127287563,0.072712437,0.18465,1800,1
547,1,0,0.181988627,0.129613733,0.070386267,0.18495,1800,1
548,1,0,0.182072178,0.131778225,0.068221775,0.18525,1800,1
549,1,0,0.182177752,0.133722477,0.066277523,0.18555,1800,1
550,1,0,0.18230325,0.135467502,0.064532498,0.18585,1800,1
551,1,1,0.182448909,0.137010913,0.062989087,0.18615,1800,1
552,1,1,0.183225036,0.132249643,0.067750357,0.18645,1800,1
553,1,1,0.183919221,0.128307788,0.071692212,0.18675,1800,1
554,1,1,0.184843794,0.122062065,0.077937935,0.18705,1800,1
555,1,1,0.185868651,0.114813493,0.085186507,0.18735,1800,1
556,1,1,0.186782166,0.108678336,0.091321664,0.18765,1800,1
557,1,1,0.188091129,0.098588709,0.101411291,0.18795,1800,1
558,1,1,0.189091146,0.09158854,0.10841146,0.18825,1800,1
559,1,1,0.190538973,0.080110274,0.119889726,0.18855,1800,1
560,1,1,0.191772208,0.070777924,0.129222076,0.18885,1800,1
561,1,0,0.193177745,0.059722553,0.140277447,0.18915,1800,1
562,1,0,0.194644302,0.048056979,0.151943021,0.18945,1800,1
563,1,0,0.195795864,0.039541361,0.160458639,0.18975,1800,1
564,1,0,0.196771279,0.03278721,0.16721279,0.19005,1800,1
565,1,0,0.197655082,0.026949183,0.173050817,0.19035,1800,1
566,1,2,0.198494956,0.021550441,0.178449559,0.19065,1800,1
567,1,2,0.199295104,0.016548965,0.183451035,0.19095,1800,1
568,1,2,0.199509606,0.017403942,0.182596058,0.19125,1800,1
569,1,2,0.199637651,0.019123486,0.180876514,0.19155,1800,1
570,1,2,0.19961375,0.0223625,0.1776375,0.19185,1800,1
571,1,2,0.199245393,0.029046067,0.170953933,0.19215,1800,1
572,1,2,0.199100763,0.033492374,0.166507626,0.19245,1800,1
573,1,2,0.198322594,0.044274058,0.155725942,0.19275,1800,1
574,1,2,0.197866946,0.051830535,0.148169465,0.19305,1800,1
575,1,2,0.197104931,0.062450691,0.137549309,0.19335,1800,1
576,1,2,0.196433321,0.072166794,0.127833206,0.19365,1800,1
577,1,2,0.195775002,0.081749978,0.118250022,0.19395,1800,1
578,1,2,0.194931,0.093189995,0.106810005,0.19425,1800,1
579,1,2,0.194416165,0.101338346,0.098661654,0.19455,1800,1
580,1,2,0.193403944,0.114460556,0.085539444,0.19485,1800,1
581,1,1,0.192755848,0.123941518,0.076058482,0.19515,1800,1
582,1,1,0.192883641,0.125663595,0.074336405,0.19545,1800,1
583,1,1,0.193200916,0.125490839,0.074509161,0.19575,1800,1
584,1,1,0.193678021,0.123719786,0.076280214,0.19605,1800,1
585,1,1,0.194433719,0.119162811,0.080837189,0.19635,1800,1
586,1,2,0.194920972,0.11729028,0.08270972,0.19665,1800,1
587,1,2,0.195981681,0.109683187,0.090316813,0.19695,1800,1
588,1,2,0.196640506,0.106094936,0.093905064,0.19725,1800,1
589,1,2,0.196540281,0.110097188,0.089902812,0.19755,1800,1
590,1,2,0.19628112,0.115688798,0.084311202,0.19785,1800,1
591,1,0,0.195899382,0.122506178,0.077493822,0.19815,1800,1
592,1,0,0.195271626,0.131783739,0.068216261,0.19845,1800,1
593,1,0,0.194945976,0.138040239,0.061959761,0.19875,1800,1
594,1,0,0.194804132,0.14245868,0.05754132,0.19905,1800,1
595,1,0,0.194752038,0.145979625,0.054020375,0.19935,1800,1
596,1,1,0.194736809,0.149131915,0.050868085,0.19965,1800,1
597,1,1,0.19476524,0.1518476,0.0481524,0.19995,1800,1
598,1,1,0.195317045,0.149329551,0.050670449,0.20025,1800,1
599,1,1,0.195907727,0.146422731,0.053577269,0.20055,1800,1
600,0,1,0.19656992,0.142800804,0.057199196,0.20085,1800,1
