Wall time,Step,Value
1546174602.78063,4330,0.7489009499549866
1546174696.5360706,4334,0.8706516623497009
1546174842.3041527,4340,0.8187470436096191
1546174895.324953,4345,0.8241909742355347
1546175076.0381358,4351,0.7869328856468201
1546175197.5541222,4361,0.8009020090103149
1546175340.2631028,4367,0.8090577721595764
1546175453.6815531,4371,0.8079730272293091
1546175597.386556,4380,0.8284440040588379
1546175783.0098903,4395,0.7801346182823181
1546175863.4755893,4402,0.8294105529785156
1546175953.4886734,4405,0.7233016490936279
1546175979.01589,4407,0.730281412601471
1546176002.5592725,4408,0.8151717782020569
1546176094.8390064,4412,0.8155434727668762
1546176095.0263739,4413,0.7598005533218384
1546176395.1874866,4432,0.7764376401901245
1546176397.5864499,4433,0.6767933964729309
1546176404.225407,4435,0.8292480111122131
1546176482.6585476,4441,0.7895093560218811
1546176520.6488078,4444,0.8319469690322876
1546176985.061971,4471,0.800371527671814
1546177103.5898592,4477,0.8369426131248474
1546177179.8911762,4481,0.6381608843803406
1546177234.0513203,4484,0.775107741355896
1546177315.7220907,4492,0.7908928394317627
1546177339.1038222,4494,0.7590097784996033
1546177678.4674654,4511,0.7981435656547546
1546177681.18096,4512,0.811362624168396
1546178051.2584085,4531,0.7938951253890991
1546178061.5012164,4532,0.7683565616607666
1546178094.5213099,4535,0.7891783714294434
1546178177.3230288,4543,0.8132026791572571
1546178178.1185172,4544,0.8041103482246399
1546178371.5375087,4552,0.7552186846733093
1546178375.668752,4554,0.818736732006073
1546178402.2167487,4555,0.6233441829681396
1546178671.0472767,4568,0.7875400185585022
1546178704.37635,4570,0.7336559295654297
1546178823.6720304,4580,0.8103151917457581
1546178880.0925715,4583,0.7956075668334961
1546179066.0284858,4594,0.7713881134986877
1546179088.8021142,4597,0.7549481391906738
1546179109.2557197,4599,0.7917410731315613
1546179161.6437705,4601,0.8042045831680298
1546179331.9885132,4613,0.7941845059394836
1546179754.3329864,4630,0.7955565452575684
1546180000.1521866,4645,0.8442839980125427
1546180051.1659286,4651,0.7761617302894592
1546180090.538579,4658,0.823512852191925
1546180249.531289,4666,0.8530260324478149
1546180297.8352458,4670,0.745675802230835
1546180396.2853556,4677,0.7857666015625
1546180424.6497502,4678,0.813865065574646
1546180510.8246992,4679,0.8203886151313782
1546180669.7022853,4689,0.8413716554641724
1546180966.7077038,4710,0.8328227996826172
1546181050.0927563,4715,0.781897246837616
1546181124.1125116,4720,0.8019447922706604
1546181277.295619,4726,0.8564484119415283
1546181430.0229902,4736,0.7916812896728516
1546181531.615332,4741,0.7998265027999878
1546181632.3916972,4747,0.7645577192306519
1546181737.3642335,4751,0.8052827715873718
1546181744.6782684,4752,0.7590663433074951
1546181904.092705,4760,0.7847571969032288
1546181980.4131196,4763,0.7575913667678833
1546181983.16289,4764,0.7698137760162354
1546182002.7868862,4766,0.7958061099052429
1546182041.7001908,4769,0.782143771648407
1546182057.5086496,4770,0.8260981440544128
1546182079.3837352,4771,0.8040989637374878
1546182247.535552,4778,0.7607272863388062
1546182285.7337027,4781,0.7625232934951782
1546182287.5077446,4783,0.7360496520996094
1546182287.5157547,4783,0.8724594712257385
1546182312.4304428,4784,0.7938507795333862
1546182334.3161676,4786,0.7708986401557922
1546182361.3928928,4789,0.7885850071907043
1546182396.63072,4790,0.7874035835266113
1546182470.0033965,4796,0.7851935625076294
1546182538.5098336,4802,0.7780967950820923
1546182571.1429808,4804,0.7955175042152405
1546182626.5215018,4807,0.807625412940979
1546182984.0791087,4827,0.756683886051178
1546183085.7404072,4829,0.7806037068367004
1546183203.3397098,4835,0.7729151844978333
1546183285.2946806,4842,0.8330644965171814
1546183451.308129,4854,0.8069587349891663
1546183798.498215,4873,0.7978284358978271
1546183813.3022451,4875,0.829618513584137
1546184072.6140838,4891,0.822781503200531
1546184113.9102042,4894,0.8061240911483765
1546184143.737448,4896,0.7989495396614075
1546184154.4065626,4897,0.7819225192070007
1546184477.8217213,4916,0.7941025495529175
1546184943.7930875,4940,0.7101428508758545
1546185006.8444917,4943,0.862490713596344
1546185128.818017,4957,0.8463155627250671
1546185217.7959716,4964,0.8193397521972656
1546185379.0582294,4972,0.8084989786148071
1546185379.2612557,4973,0.7913593053817749
1546185413.3596241,4976,0.7908080816268921
1546185486.3835924,4978,0.793449878692627
1546185551.5115278,4979,0.822111189365387
1546185957.726177,4993,0.8121567368507385
1546186061.7916772,5001,0.7537235617637634
1546186293.0848563,5023,0.8058218955993652
1546186408.1272886,5029,0.8242780566215515
1546186451.5307214,5032,0.8068280816078186
1546186556.1945028,5039,0.7824084758758545
1546186992.4458246,5052,0.7829577922821045
1546187080.4861689,5054,0.808153510093689
1546187097.961946,5055,0.784963071346283
1546187255.3262553,5062,0.7775717973709106
1546187427.3905652,5080,0.8143040537834167
1546187652.3872283,5096,0.6353392601013184
1546187768.8561273,5103,0.748035728931427
1546187825.6985185,5108,0.7857419848442078
1546187855.5726213,5109,0.8049498200416565
1546187974.7717013,5115,0.8499869108200073
1546188248.8004618,5128,0.7521405220031738
1546188292.1309695,5130,0.8245205283164978
1546188447.5795324,5136,0.7236925959587097
1546188486.8983068,5139,0.7566131949424744
1546188778.380931,5162,0.8181788325309753
1546188820.9606926,5167,0.7685887813568115
1546189000.8690705,5180,0.7570233941078186
1546189150.9758086,5184,0.8308629989624023
1546189615.1880732,5202,0.7984728813171387
1546189720.3951097,5211,0.7585349678993225
1546189774.9092157,5214,0.7960689067840576
1546190043.3808634,5233,0.8358114361763
1546190088.82822,5236,0.6550992727279663
1546190095.698772,5237,0.8011093735694885
1546190171.817942,5239,0.7838606834411621
1546190193.6944072,5241,0.8004240393638611
1546190203.8420112,5242,0.8696367740631104
1546190239.2082987,5246,0.770196259021759
1546190280.8578954,5247,0.7726883888244629
1546190610.3211436,5258,0.7889348864555359
1546190718.4892852,5264,0.8264126181602478
1546190771.9833498,5268,0.8090149760246277
1546191108.1235034,5291,0.7414922714233398
1546191287.8128846,5304,0.8089515566825867
1546191426.427834,5312,0.7844653129577637
1546191632.8845017,5320,0.7293721437454224
1546191904.675301,5331,0.7842149138450623
1546191921.0334218,5332,0.815376341342926
1546192097.8532562,5347,0.8297839760780334
1546192165.4212065,5350,0.8387438654899597
1546192389.932167,5361,0.7424414157867432
1546192397.5344892,5362,0.804743766784668
1546192434.65772,5365,0.6961749196052551
1546192726.198212,5382,0.8295689821243286
1546192818.5561283,5386,0.7979871034622192
1546192881.085111,5390,0.6841871738433838
1546192988.9776337,5399,0.7991563677787781
1546193095.3036783,5404,0.787489116191864
1546193100.3955998,5406,0.7854775786399841
1546193105.6266418,5408,0.8020578026771545
1546193257.71559,5417,0.8340851068496704
1546193348.4315615,5422,0.7669171094894409
1546193484.2847204,5427,0.7798976898193359
1546193720.7115805,5441,0.7632257342338562
1546193736.9814227,5442,0.8068084120750427
1546193758.4371033,5444,0.78044193983078
1546193862.6380858,5449,0.7834672927856445
1546194060.1491606,5458,0.7984957098960876
1546194167.3742764,5464,0.8334111571311951
1546194357.4471946,5477,0.7547771334648132
1546194571.9541657,5486,0.7536050081253052
1546194681.544905,5492,0.8055501580238342
1546194706.9116766,5493,0.8051345348358154
1546194772.2290852,5497,0.821304202079773
1546194883.5487201,5503,0.7882111668586731
1546194981.003704,5509,0.8146767616271973
1546195044.2655408,5514,0.7970775365829468
1546195096.1595004,5517,0.8783403635025024
1546195156.4896977,5519,0.7258230447769165
1546195376.6677306,5530,0.7907577157020569
1546195470.9026139,5534,0.8121092319488525
1546195603.564576,5543,0.7901653051376343
1546195678.5204067,5547,0.8052796721458435
1546195758.4511275,5551,0.8413106799125671
1546195832.747834,5556,0.8269987106323242
1546195935.6354692,5561,0.8351568579673767
1546196047.9314206,5568,0.8196784257888794
1546196106.377961,5573,0.7613065242767334
1546196127.2092805,5575,0.7573720812797546
1546196176.900449,5577,0.7915650606155396
1546196184.9465752,5578,0.8229002952575684
1546196390.8447065,5587,0.8278344869613647
1546196397.142413,5588,0.7761557698249817
1546196419.4500272,5589,0.7636849880218506
1546196499.0568943,5595,0.7762584686279297
1546196799.9765646,5607,0.7975661754608154
1546196890.035511,5612,0.8264658451080322
1546197014.1659641,5620,0.7798561453819275
1546197073.4576752,5622,0.8085750341415405
1546197187.3926961,5632,0.7449800968170166
1546197193.8635678,5634,0.8167483806610107
1546197452.916953,5649,0.7902240753173828
1546197721.0877223,5660,0.6994120478630066
1546197756.6688428,5662,0.7559729814529419
1546197816.1839104,5666,0.8136770129203796
1546197859.7746701,5668,0.8425970673561096
1546198000.9739003,5678,0.795905351638794
1546198076.8970263,5681,0.844757616519928
1546198183.7322934,5689,0.8154594898223877
1546198454.1233857,5702,0.7980267405509949
1546198675.634928,5715,0.7965039014816284
1546198817.1590095,5722,0.7810913920402527
1546198840.6673152,5725,0.8037298321723938
1546198880.687163,5729,0.7827069163322449
1546199142.530532,5743,0.8182595372200012
1546199336.284026,5754,0.8124759793281555
1546199449.6083853,5761,0.6813352704048157
1546199574.0921,5768,0.802399754524231
1546199765.839355,5778,0.7996748089790344
1546199804.848043,5781,0.7982432246208191
1546199870.2215874,5786,0.761029064655304
1546199938.9499874,5791,0.8463960289955139
1546200043.7248516,5797,0.7881001830101013
1546200064.541871,5799,0.820294201374054
1546200216.9880078,5809,0.8072457909584045
1546200217.7528381,5810,0.7539365291595459
1546200623.6143758,5827,0.7806151509284973
1546200702.7126627,5830,0.8110033273696899
1546200795.371898,5837,0.7879220247268677
1546200884.5339568,5847,0.8378584384918213
1546200898.1303186,5849,0.7951040267944336
1546201173.5703912,5861,0.8176017999649048
1546201217.9388359,5864,0.8589663505554199
1546201267.4864426,5866,0.7739374041557312
1546201362.0487118,5873,0.8637713193893433
1546201583.9050395,5883,0.7796363830566406
1546201750.5899713,5891,0.7850891351699829
1546201753.6826284,5893,0.8489928841590881
1546201776.686721,5895,0.7816741466522217
1546201815.2876866,5898,0.7881805300712585
1546201836.0401127,5900,0.8487439751625061
1546201910.7494214,5909,0.8010088205337524
1546202145.7325792,5919,0.804253876209259
1546202175.909805,5920,0.7288809418678284
1546202373.140018,5928,0.7634842395782471
1546202396.314904,5930,0.8206698894500732
1546202440.7801967,5934,0.8231014013290405
1546202458.6293209,5935,0.8087756633758545
1546202785.4576933,5954,0.7624610662460327
1546202873.1104798,5959,0.7892458438873291
1546202899.8658094,5961,0.8026017546653748
1546202922.2800617,5962,0.8088924288749695
1546202950.2853377,5965,0.7717590928077698
1546203001.3106039,5974,0.7859923243522644
1546203392.0829556,5992,0.7481876611709595
1546203688.0341575,6002,0.7964988350868225
1546203785.8847268,6012,0.8354352712631226
1546203964.9404945,6017,0.7942863702774048
1546204010.7638798,6021,0.8207975029945374
1546204028.559333,6022,0.8133808970451355
1546204040.7890139,6026,0.8256949186325073
1546204161.9296484,6032,0.7966122627258301
1546204179.0457845,6033,0.8240222930908203
1546204187.5769706,6034,0.8668912649154663
1546204225.9748316,6037,0.825045108795166
1546204268.9836953,6040,0.8182627558708191
1546204619.2462435,6054,0.7857869863510132
1546204736.1560285,6059,0.8247083425521851
1546204763.8043194,6062,0.7870182394981384
1546204932.4674985,6079,0.7841423153877258
1546204936.177132,6080,0.8102281093597412
1546205013.009471,6084,0.7687928080558777
1546205175.0320506,6089,0.8259550333023071
1546205265.2767158,6097,0.8293240666389465
1546205535.6406898,6105,0.8450851440429688
1546205577.8838162,6107,0.8363698124885559
1546205704.949671,6117,0.7341535687446594
1546205834.1433978,6123,0.8291948437690735
1546205850.3886688,6125,0.6521208882331848
1546205935.996105,6131,0.8366220593452454
1546205979.4304583,6133,0.7836961150169373
1546205984.9181645,6135,0.8363929986953735
1546206080.9380937,6142,0.8519590497016907
1546206149.5030718,6148,0.8187115788459778
1546206160.0028338,6149,0.7755851149559021
1546206244.6206703,6151,0.7733066082000732
1546206280.268327,6152,0.8421220779418945
1546206427.3434458,6159,0.7994346022605896
1546206637.2122967,6167,0.8436185717582703
1546206759.2744603,6174,0.7632411122322083
1546206818.4849935,6178,0.787464439868927
1546206893.5518286,6184,0.7991721630096436
1546206950.3409736,6186,0.8054233193397522
1546207193.144381,6202,0.8238162398338318
1546207421.9187067,6212,0.8227500915527344
1546207426.3957534,6213,0.8605607748031616
1546207547.9551034,6215,0.7367143034934998
1546207642.4080656,6222,0.789714515209198
1546207642.4080656,6222,0.789714515209198
1546207751.0690544,6227,0.7811883091926575
1546207858.9623399,6234,0.7810809016227722
1546207917.1365874,6239,0.7385386228561401
1546207963.5394843,6242,0.8259071707725525
1546207990.2643301,6246,0.8301953673362732
1546208085.1953664,6252,0.8427250385284424
1546208250.7162678,6266,0.8041970729827881
1546208382.7331243,6273,0.7910007238388062
1546208717.254971,6284,0.755779504776001
1546208839.6243434,6291,0.8030934929847717
1546209200.3450024,6311,0.8202999830245972
1546209227.6632202,6314,0.8100617527961731
1546209292.7837968,6318,0.770928144454956
1546209294.6542642,6319,0.8148128390312195
1546209339.279514,6326,0.8266995549201965
1546209505.8167684,6334,0.7799240946769714
